catalog_index	catalog	author	short	title	town	from	till	dissertation	cluster	cluster_idx	remove
53572	fennica	NA	Ruotzin waldakunnan laki, hywäxi luettu 	Ruotzin waldakunnan laki, hywäxi luettu ja wastan otettu herrain-päivillä, wuonna 1734. Suomexi käätty. Ensin pränttiin annettu Georg Saloniuxelda, k. Turun how-rätin actuariuxelda; waan nyt wastauudesta ylitzekatzottu ja moninaisesti parattu Matthias Caloniuxelda, lain-opin professorilda Turusa	Stockholm	1808	NA	NA	1	1	potentially remove
143109	kungliga	NA	Ruotzin waldakunnan laki, hywäxi luettu 	Ruotzin waldakunnan laki, hywäxi luettu ja wastan otettu herrain-päiwillä, wuonna 1734. Suomexi käätty. Ensin pränttiin annettu Georg Saloniuxelda ... Waan nyt wastauudesta ylitzekatzottu ja moninaisesti parattu Matthias Caloniuxelda	Stockholm	1808	NA	NA	1	2	
143110	kungliga	NA	Ruotzin waldakunnan laki, hywäxi luettu 	Ruotzin waldakunnan laki, hywäxi luettu ja wastan otettu herrain-päiwillä, wuonna 1734. Suomexi käätty. Ensin pränttiin annettu Georg Saloniuxelda ... Waan nyt wastauudesta ylitzekatzottu ja moninaisesti parattu Matthias Caloniuxelda	Stockholm	1808	NA	NA	1	3	
53573	fennica	Aleksanteri	Tal, hållet wid hyllningen i 	Tal, hållet wid hyllningen i Borgå	Turku	1809	NA	NA	1	1	
281544	kungliga	Alexander	Tal, hållet wid hyllningen i 	Tal, hållet wid hyllningen i Borgå den 17/29 Martii 1809	Turku	1809	NA	NA	1	2	potentially remove
53582	fennica	NA	Project till fattig-ordning i Åbo 	Project till fattig-ordning i Åbo stad	Turku	1807	NA	NA	1	1	
112403	kungliga	NA	Project till fattig-ordning i Åbo 	Project till fattig-ordning i Åbo stad och dermed förenad arbetshus-inrättning: godkändt af wederbörande till fattigwårdens reglerande utsedde deputerade, wid sammanträdet å lands-cancelliet, d. 5 maji 1807. Åbo, tryckt i Frenckellska	Turku	1807	NA	NA	1	2	potentially remove
53587	fennica	Schulte´n, Nathanael Gerhard Af	Tal, innehållande anmärkningar om finska 	Tal, innehållande anmärkningar om finska insjöarnes och vattudragens beskaffenhet, samt möjligheten och nyttan, att genom segelleder förbinda dem med hafvet. Hållet vid praesidii nedläggande uti Kongl. Vetenskaps Academien den 4 februarii 1801. Af Nathanael Gerhard Schulte´n	Stockholm	1802	NA	NA	1	1	potentially remove
117264	kungliga	Schultén, Nathanael Gerhard Af	Tal, innehållande anmärkningar om finska 	Tal, innehållande anmärkningar om finska insjöarnes och vattudragens beskaffenhet, samt möjligheten och nyttan, att genom segelleder förbinda dem med hafvet. Hållet vid præsidii nedläggande uti kongl. vetenskaps academien den 4 februarii	Stockholm	1802	NA	NA	1	2	
58445	fennica	NA	Kongl. finska hushållnings-sällskapet, den 2 	Kongl. finska hushållnings-sällskapet, den 2 november 1801	Turku	1801	NA	NA	1	1	
112071	kungliga	NA	Kongl. finska hushållnings-sällskapet, den 2 	Kongl. finska hushållnings-sällskapet, den 2 november 1801. Åbo, tryckt hos Johan Ch. Frenckell	Turku	1801	NA	NA	1	2	potentially remove
58446	fennica	NA	Kongl. finska hushållnings-sällskapet, den 1 	Kongl. finska hushållnings-sällskapet, den 1 november 1802	Turku	1802	NA	NA	1	1	
112072	kungliga	NA	Kongl. finska hushållnings-sällskapet, den 1 	Kongl. finska hushållnings-sällskapet, den 1 november 1802. Åbo, tryckt hos Johan Ch. Frenckell	Turku	1802	NA	NA	1	2	potentially remove
58447	fennica	NA	Kongl. finska hushållnings-sällskapet, den 1 	Kongl. finska hushållnings-sällskapet, den 1 november 1803	Turku	1803	NA	NA	1	1	
112073	kungliga	NA	Kongl. finska hushållnings-sällskapet, den 1 	Kongl. finska hushållnings-sällskapet, den 1 november 1803. Åbo, tryckt hos Johan Ch. Frbnckell [!	Turku	1803	NA	NA	1	2	potentially remove
58448	fennica	NA	Kongl. finska hushållnings-sällskapet, den 1 	Kongl. finska hushållnings-sällskapet, den 1 november 1804	Turku	1804	NA	NA	1	1	
112074	kungliga	NA	Kongl. finska hushållnings-sällskapet, den 1 	Kongl. finska hushållnings-sällskapet, den 1 november 1804. Åbo, tryckt hos Johan Ch. Frenckell	Turku	1804	NA	NA	1	2	potentially remove
58449	fennica	NA	Kongl. finska hushållnings-sällskapet, den 1 	Kongl. finska hushållnings-sällskapet, den 1 november 1805	Turku	1805	NA	NA	1	1	
112075	kungliga	NA	Kongl. finska hushållnings-sällskapet, den 1 	Kongl. finska hushållnings-sällskapet, den 1 november 1805. Åbo, tryckt hos Johan Ch. Frenckell	Turku	1805	NA	NA	1	2	potentially remove
58450	fennica	NA	Kongl. finska hushållnings-sällskapet, den 1 	Kongl. finska hushållnings-sällskapet, den 1 november 1806	Turku	1806	NA	NA	1	1	
112076	kungliga	NA	Kongl. finska hushållnings-sällskapet, den 1 	Kongl. finska hushållnings-sällskapet, den 1 november 1806. Åbo, tryckt hos Johan Chr. Frenckell	Turku	1806	NA	NA	1	2	potentially remove
58451	fennica	NA	Kongl. finska hushållnings-sällskapet, den 1 	Kongl. finska hushållnings-sällskapet, den 1 november 1807	Turku	1807	NA	NA	1	1	
112077	kungliga	NA	Kongl. finska hushållnings-sällskapet, den 1 	Kongl. finska hushållnings-sällskapet, den 1 november 1807. Åbo, tryckt hos Johan Chr. Frenckell	Turku	1807	NA	NA	1	2	potentially remove
58571	fennica	NA	Försök til öfversättning af Pauli 	Försök til öfversättning af Pauli bref til galaterne, med anmärkningar	Stockholm	1801	NA	NA	1	1	potentially remove
125104	kungliga	NA	Försök til öfversättning af Pauli 	Försök til öfversättning af Pauli bref til galaterne, med anmärkningar	Stockholm	1801	NA	NA	1	2	
59524	fennica	Gottlund, Carl Axel	Otava eli suomalaisia huvituksia	Otava eli suomalaisia huvituksia	Stockholm	1828	1832	NA	1	1	potentially remove
71362	fennica	Gottlund, Carl Axel	Otava eli suomalaisia huvituksia	Otava eli suomalaisia huvituksia	Stockholm	1828	1832	NA	1	2	potentially remove
71654	fennica	Gottlund, Carl Axel	Otava eli suomalaisia huvituksia	Otava eli suomalaisia huvituksia	Stockholm	1828	1832	NA	1	3	potentially remove
370121	kungliga	Gottlund, Carl Axel	Otava eli suomalaisia huvituksia	Otava eli suomalaisia huvituksia	Stockholm	1828	NA	NA	1	4	
60477	fennica	Franze´n, Frans Michael	Skaldestycken	Skaldestycken	Örebro	1824	NA	NA	1	1	potentially remove
71367	fennica	Franze´n, Frans Michael	Skaldestycken	Skaldestycken	Örebro	1824	NA	NA	1	2	potentially remove
366781	kungliga	Franzén, Frans Michael	Skaldestycken	Skaldestycken	Örebro	1824	1861	NA	1	3	
64617	fennica	Hellens, Carolus Nicolaus Von	Anmärkningar rörande det, som i 	Anmärkningar rörande det, som i allmänhet vid utsädet å våra åkrar bör i akt tagas, med philosophiska facultetes bifall vid Kongl. Acad. I Åbo, under oeconomiae profess. och ledamoten af Kongl. Sv. Vet. Acad., Kongl. Patriotiska Sälskapet i Stockholm, Kongl. Finska Hushålln. Sälskapet i Åbo, samt Kejs. Acad. Nat. Curios. Philosophiae och medicinae doctoren herr Carl Niclas Hellenii inseende, för lagerkransen utgifne til allmän granskning af Adolph Nordgren, sockne-adjunct i Tammela. Uti Åbo Academies mathem. lärosal den 13. Maji 1801. På vanlig tid för middagen	Turku	1801	NA	Diss.	1	1	
224522	kungliga	Hellens, Carl Niclas Von	Anmärkningar rörande det, som i 	Anmärkningar rörande det, som i allmänhet vid utsädet å våra åkrar bör i akt tagas, med Philosophiska Facultetens bifall vid Kongl. Acad. i Åbo, under [...] Herr Carl Niclas Hellenii inseende för lagerkransen utgifne til allmän granskning af Adolph Nordgren. Uti Åbo Academies Mathem. Lärosal den 13. Maji 1801. På vanlig tid för middagen	Turku	1801	NA	Diss.	1	2	potentially remove
64619	fennica	Hellens, Carolus Nicolaus Von	Tankar om träns fortplantning medelst 	Tankar om träns fortplantning medelst drifqvistar, med philosophiska facultetens samtycke, under oeconomiae professoren och ledamoten af Kongl. Svenska Vet. Academ. Kongl. Patriot. Sällskapet i Stockholm, Kongl. Finska Hushålln. Sällskapet i Åbo, samt Kejs. Acad. nat. curios. philosophiae och medicinae doctoren herr Carl Nicl. Hellenii inseende, för lagerkransen til allmän granskning utgifne af Henric Solin, kongl. stipend. Norr-Finne. Uti kongl. Åbo Academiens öfre lärosal d. 14 April 1802. På vanlig tid förmiddagen	Turku	1802	NA	Diss.	1	1	
224540	kungliga	Hellens, Carl Niclas Von	Tankar om träns fortplantning medelst 	Tankar om träns fortplantning medelst drifqvistar	Turku	1802	NA	Diss. Åbo	1	2	potentially remove
64695	fennica	Tengström, Johan Jakob	Dissertatio academica de viris in 	Dissertatio academica de viris in Fennia peritia litterarum Graecarum claris, cujus partem primam cons. fac. philos. Imp. Acad. Aboe¨ns. Publico examini offerunt Johan. Jac. Tengström, e. o. philosophiae adjunctus, e. o. amanuensis bibliothecae, et Jacobus Gustavus Chydenius, Ostrobotniensis. In auditorio medico die III Decembris MDCCCXIV. h. a. m. consv	Turku	1814	NA	Diss.	1	1	
64696	fennica	Tengström, Johan Jakob	Dissertatio academica de viris in 	Dissertatio academica de viris in Fennia peritia litterarum Graecarum claris, cujus partem secundam cons. fac. philos. Imp. Acad. Aboe¨ns. Publico examini offerunt Johan. Jac. Tengström, e. o. philosophiae adjunctus, e. o. amanuensis bibliothecae, et Johannes Gabriel Bonsdorff, Wirburgensis. [!] In auditorio medico die VII Decembris MDCCCXIV. h. a. m. consv	Turku	1814	NA	Diss.	1	2	
316448	kungliga	Tengström, Johan Jacob	Dissertatio academica de viris in 	Dissertatio academica de viris in Fennia peritia litterarum Graecorum claris	Turku	1814	1816	NA	1	3	potentially remove
64892	fennica	Georgii, Pehr Eberhard	Åminnelse-tal öfver framledne vice presidenten 	Åminnelse-tal öfver framledne vice presidenten uti Kongl. maj:ts och rikets Wasa hof-rätt samt riddaren af Kongl. maj:ts Nordstjerne-orden herr Pehr Z. Ahlman, hållit uti St. Amaranther-orden den 5 aprill 1803, af Pehr Ev. Georgii, landshöfding öfver Stockholms län, ledamot i konungens högste domstol och riddare af Kongl. maj:ts Nordst. orden	Stockholm	1803	NA	NA	1	1	potentially remove
142940	kungliga	Georgii, Pehr Eberhard	Åminnelse-tal öfver framledne vice presidenten 	Åminnelse-tal öfver framledne vice presidenten uti kongl. maj:ts och rikets Wasa hof-rätt ... Pehr Z. Ahlman, hållit uti St. Amaranther-orden den 5 aprill 1803, af Pehr Ev. Georgii ... Stockholm, tryckt uti kongl. ordens boktryckeriet, 1803	Stockholm	1803	NA	NA	1	2	
64940	fennica	Achrenius, Anders	Halullisten sieluin hengelliset laulut	Halullisten sieluin hengelliset laulut	Turku	1806	NA	NA	1	1	
168961	kungliga	Achrenius, Anders	Halullisten sieluin hengelliset laulut	Halullisten sieluin hengelliset laulut	Turku	1806	NA	NA	1	2	potentially remove
64942	fennica	NA	Bref ifrån en Umeåbo till 	Bref ifrån en Umeåbo till en wän i Stockholm af den 5 september 1809	Stockholm	1809	NA	NA	1	1	potentially remove
130312	kungliga	NA	Bref ifrån en Umeåbo till 	Bref ifrån en Umeåbo till en wän i Stockholm af den 5 september 1809. Stockholm, tryckt hos Olof Grahn, 1809	Stockholm	1809	NA	NA	1	2	
64964	fennica	NA	Handlingar, rörande så väl gardes-regementenas 	Handlingar, rörande så väl gardes-regementenas förhållande	Stockholm	1809	NA	NA	1	1	potentially remove
100038	kungliga	NA	Handlingar, rörande så väl gardes-regementenas 	Handlingar, rörande så väl gardes-regementenas förhållande i allmänhet, som den af kongl. lif-gardet till fot enskilt verkställda reträtt från Viais till Helsinge d. 28 sept. 1808, under anförande af dess dåvarande bataljons-chef, majoren och riddaren J. Vilhelm Tornérhjelm. Stockholm, tryckte hos Carl Delén, 1809	Stockholm	1809	NA	NA	1	2	
64965	fennica	NA	Samling af deklarationer, proklamationer och 	Samling af deklarationer, proklamationer och kungörelser	Stockholm	1809	NA	NA	1	1	potentially remove
112677	kungliga	NA	Samling af deklarationer, proklamationer och 	Samling af deklarationer, proklamationer och kungörelser, som under sist öfwerståndet krig utkommit i Finland. Stockholm, tryckt hos directeuren Johan A. Carlbohm. 1809	Stockholm	1809	NA	NA	1	2	
64966	fennica	NA	Ytterligare samling af deklarationer, proklamationer 	Ytterligare samling af deklarationer, proklamationer och kungörelser, som under sist öfwerståndet krig utkommit i Finland	Stockholm	1810	NA	NA	1	1	potentially remove
100131	kungliga	NA	Ytterligare samling af deklarationer, proklamationer 	Ytterligare samling af deklarationer, proklamationer och kungörelser, som under sist öfwerståndet krig utkommit i Finland. Stockholm, tryckt hos Olof Grahn, 1810	Stockholm	1810	NA	NA	1	2	
65038	fennica	NA	Kongl. maj:ts nådiga kungörelse, angående 	Kongl. maj:ts nådiga kungörelse, angående tiden til anmålande af sådane fordringar, som, i anseende til kriget med Ryssland, ej kunnat å utsatte tider bewakas; gifwen Stockholms slott den 23 November 1809	Stockholm	1809	NA	NA	1	1	potentially remove
114499	kungliga	NA	Kongl. maj:ts nådiga kungörelse, angående 	Kongl. maj:ts nådiga kungörelse, angående det wid de i Wermeland förlagde troupper utbrutne upror. Gifwen Stockholms slott den 12 martii 1809. Cum gratia & privilegio s:æ r:æ maj:tis. Stockholm, tryckt i kongl. tryckeriet, 1809	Stockholm	1809	NA	NA	1	2	
65117	fennica	NA	Tacksägelse i anledning af finska 	Tacksägelse i anledning af finska arme´ens wundne fördelar öfwer den ryska, wid Pulkila i Österbottn, samt de ryske trouppernes besegrande och tilfängatagande, på Åland	Stockholm	1808	NA	NA	1	1	potentially remove
65120	fennica	NA	Tacksägelse i anledning af finska 	Tacksägelse i anledning af finska arme´ens seger öfwer den ryske wid Lappo i Wasa län	Stockholm	1808	NA	NA	1	2	potentially remove
102354	kungliga	NA	Tacksägelse i anledning af finska 	Tacksägelse i anledning af finska arméens wundne fördelar öfwer den ryska, wid Pulkila i Österbottn, samt de ryske trouppernes besegrande och tilfångatagande, på Åland. Cum gratia & privilegio s:æ r:æ maj:tis. Stockholm, tryckt i kongl	Stockholm	1808	NA	NA	1	3	
358357	kungliga	NA	Tacksägelse i anledning af finska 	Tacksägelse i anledning af finska arméens seger öfwer den ryske wid Lappo i Wasa län	Stockholm	1808	NA	NA	1	4	
65122	fennica	Brant, Johan Ludvig	Berättelse om swenska skärgårds-flottans seger 	Berättelse om swenska skärgårds-flottans seger öfwer den ryska i Grönwiks sund den 30 Augusti 1808	Stockholm	1808	NA	NA	1	1	potentially remove
100037	kungliga	Brant, Johan Ludvig	Berättelse om swenska skärgårds-flottans seger 	Berättelse om swenska skärgårds-flottans seger öfwer den ryska i Grönwiks sund den 30 augusti 1808./(Joh. Ludv. Brant. C. Gustaf Paulin.) Cum gratia & privilegio s:æ r:æ maj:tis. Stockholm, tryckt i kongl. tryckeriet, 1808	Stockholm	1808	NA	NA	1	2	
65123	fennica	NA	Tacksägelse för swenska skärgårds-flottans seger 	Tacksägelse för swenska skärgårds-flottans seger öfwer den ryska i Grönwiks sund den 30 Augusti 1808	Stockholm	1808	NA	NA	1	1	potentially remove
358358	kungliga	NA	Tacksägelse för swenska skärgårds-flottans seger 	Tacksägelse för swenska skärgårds-flottans seger öfwer den ryska i Grönwiks sund den 30 augusti 1808	Stockholm	1808	NA	NA	1	2	
65124	fennica	Aadolf, Kustaa	Skrifwelse från hans majestät konungen 	Skrifwelse från hans majestät konungen till hans majestät kejsaren af Ryssland. Öfwersättning	Stockholm	1808	NA	NA	1	1	potentially remove
99800	kungliga	Gustav	Skrifwelse från hans majestät konungen 	Skrifwelse från hans majestät konungen till hans majestät kejsaren af Ryszland. Öfwersättning. Stockholm, tryckt hos directeuren Johan A. Carlbohm, 1808	Stockholm	1808	NA	NA	1	2	
65136	fennica	NA	Anmärkningar vid det från en 	Anmärkningar vid det från en Umeå-bo till en dess vän i Stockholm ankomne bref af den 5 sistledne september	Stockholm	1809	NA	NA	1	1	potentially remove
100042	kungliga	NA	Anmärkningar vid det från en 	Anmärkningar vid det från en Umeå-bo till en dess vän i Stockholm ankomne bref af den 5 sistledne september. =(Rubr.)= (Stockholm, tryckt hos Johan Peter Lindh, 1809.	Stockholm	1809	NA	NA	1	2	
65137	fennica	Döbeln, Georg Carl Von	Tal till finska troupperne; hållet 	Tal till finska troupperne; hållet af general-majoren m. m. friherre von Döbeln den 8:de October 1809	Härnösand	1809	NA	NA	1	1	potentially remove
133204	kungliga	Döbeln, Georg Carl Von	Tal till finska troupperne; hållet 	Tal till finska troupperne; hållet af general-majoren ... von Döbeln den 8:de october 1809. Tryckt i Hernösand 1809. [C.G. Nordin.	Härnösand	1809	NA	NA	1	2	
65138	fennica	Romanzoff, Nicolas De	Ryska bref, tagne af en 	Ryska bref, tagne af en courier efter krigets utbrott. Öfwersättning från fransyskan	Stockholm	1808	NA	NA	1	1	potentially remove
99782	kungliga	Rumjancev, Nikolaj Petrovic	Ryska bref, tagne af en 	Ryska bref, tagne af en courier efter krigets utbrott. Öfwersättning från fransyskan [=av= P.A. Wallmark] ./(Nicolas Romanzoff.) Stockholm 1808, tryckt hos directeuren och kongl. fält-boktryckaren P. Sohm	Stockholm	1808	NA	NA	1	2	
65217	fennica	Ennes, B A	Biografiska minnen af konung Carl 	Biografiska minnen af konung Carl XII:s krigare, samt andre embetsmän och personer, under denna konungs tid, fångne i Ryssland, flygtige i Turkiet, eller dödsjutne i fält	Stockholm	1818	NA	NA	1	1	potentially remove
106845	kungliga	Ennes, Barthold Anders	Biografiska minnen af konung Carl 	Biografiska minnen af konung Carl XII:s krigare, samt andre embetsmän och personer, under denna konungs tid, fångne i Ryssland, flygtige i Turkiet, eller dödskjutne i fält. Med bilagor af B.A. Ennes. ... Stockholm. Tryckte hos P. Sohm, directeur, kongl. fält-boktryckare, riddare af k.w.o. =1-2. 1818-1819=	Stockholm	1818	NA	NA	1	2	
65218	fennica	Ennes, B A	Biografiska minnen af konung Carl 	Biografiska minnen af konung Carl XII:s krigare, samt andre embetsmän och personer, under denna konungs tid, fångne i Ryssland, flygtige i Turkiet, eller dödsjutne i fält	Stockholm	1819	NA	NA	1	1	potentially remove
